,DateTime,year,month,day,hour,minute,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2448,2021-12-26 01:35:00,2021,12,26,01,35,180,4.6,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2449,2021-12-26 01:15:00,2021,12,26,01,15,180,4.6,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2450,2021-12-26 00:55:00,2021,12,26,00,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,3.5,MM,MM
2451,2021-12-26 00:35:00,2021,12,26,00,35,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,MM,MM,MM
2452,2021-12-26 00:15:00,2021,12,26,00,15,180,3.1,MM,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
2453,2021-12-25 23:55:00,2021,12,25,23,55,180,4.6,MM,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
2454,2021-12-25 23:35:00,2021,12,25,23,35,190,4.6,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2455,2021-12-25 23:15:00,2021,12,25,23,15,190,3.1,MM,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
2456,2021-12-25 22:55:00,2021,12,25,22,55,210,3.6,MM,MM,MM,MM,MM,MM,23,MM,20,2.6,MM,MM
2457,2021-12-25 22:35:00,2021,12,25,22,35,200,3.6,MM,MM,MM,MM,MM,MM,23,MM,20,2.6,MM,MM
2458,2021-12-25 22:15:00,2021,12,25,22,15,190,3.1,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2459,2021-12-25 21:55:00,2021,12,25,21,55,200,3.1,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2460,2021-12-25 21:35:00,2021,12,25,21,35,210,3.1,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2461,2021-12-25 21:15:00,2021,12,25,21,15,230,3.1,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2462,2021-12-25 20:55:00,2021,12,25,20,55,220,3.1,MM,MM,MM,MM,MM,MM,23,MM,20,2.6,MM,MM
2463,2021-12-25 20:35:00,2021,12,25,20,35,210,4.1,MM,MM,MM,MM,MM,MM,23,MM,20,2.6,MM,MM
2464,2021-12-25 20:15:00,2021,12,25,20,15,200,5.1,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2465,2021-12-25 19:55:00,2021,12,25,19,55,220,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2466,2021-12-25 19:35:00,2021,12,25,19,35,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2467,2021-12-25 19:15:00,2021,12,25,19,15,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2468,2021-12-25 18:55:00,2021,12,25,18,55,210,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2469,2021-12-25 18:35:00,2021,12,25,18,35,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2470,2021-12-25 18:15:00,2021,12,25,18,15,220,5.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2471,2021-12-25 17:55:00,2021,12,25,17,55,220,5.7,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2472,2021-12-25 17:35:00,2021,12,25,17,35,220,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2473,2021-12-25 17:15:00,2021,12,25,17,15,200,7.2,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2474,2021-12-25 16:55:00,2021,12,25,16,55,200,7.7,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2475,2021-12-25 16:35:00,2021,12,25,16,35,200,8.2,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2476,2021-12-25 16:15:00,2021,12,25,16,15,190,8.2,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2477,2021-12-25 15:55:00,2021,12,25,15,55,190,8.8,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2478,2021-12-25 15:35:00,2021,12,25,15,35,190,8.8,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2479,2021-12-25 15:15:00,2021,12,25,15,15,190,8.8,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2480,2021-12-25 14:55:00,2021,12,25,14,55,190,9.8,MM,MM,MM,MM,MM,MM,23,MM,20,5.2,MM,MM
2481,2021-12-25 14:35:00,2021,12,25,14,35,190,9.3,MM,MM,MM,MM,MM,MM,23,MM,20,5.2,MM,MM
2482,2021-12-25 14:15:00,2021,12,25,14,15,200,9.3,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2483,2021-12-25 13:55:00,2021,12,25,13,55,200,7.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2484,2021-12-25 13:35:00,2021,12,25,13,35,190,6.7,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2485,2021-12-25 13:15:00,2021,12,25,13,15,190,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2486,2021-12-25 12:55:00,2021,12,25,12,55,210,6.7,MM,MM,MM,MM,MM,MM,23,MM,20,4.3,MM,MM
2487,2021-12-25 12:35:00,2021,12,25,12,35,210,7.2,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2488,2021-12-25 12:15:00,2021,12,25,12,15,210,7.7,MM,MM,MM,MM,MM,MM,23,MM,20,3.5,MM,MM
2489,2021-12-25 11:55:00,2021,12,25,11,55,200,10.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2490,2021-12-25 11:35:00,2021,12,25,11,35,210,9.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2491,2021-12-25 11:15:00,2021,12,25,11,15,200,9.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2492,2021-12-25 10:55:00,2021,12,25,10,55,200,12.4,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2493,2021-12-25 10:35:00,2021,12,25,10,35,190,11.8,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2494,2021-12-25 10:15:00,2021,12,25,10,15,200,11.8,14.4,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2495,2021-12-25 09:55:00,2021,12,25,09,55,190,12.9,15.4,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2496,2021-12-25 09:35:00,2021,12,25,09,35,190,12.4,16.0,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2497,2021-12-25 09:15:00,2021,12,25,09,15,190,12.9,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2498,2021-12-25 08:55:00,2021,12,25,08,55,190,12.4,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2499,2021-12-25 08:35:00,2021,12,25,08,35,190,11.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2500,2021-12-25 08:15:00,2021,12,25,08,15,190,11.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2501,2021-12-25 07:55:00,2021,12,25,07,55,180,11.8,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2502,2021-12-25 07:35:00,2021,12,25,07,35,180,11.3,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2503,2021-12-25 07:15:00,2021,12,25,07,15,180,11.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2504,2021-12-25 06:55:00,2021,12,25,06,55,190,11.8,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2505,2021-12-25 06:35:00,2021,12,25,06,35,180,11.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2506,2021-12-25 06:15:00,2021,12,25,06,15,180,10.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2507,2021-12-25 05:55:00,2021,12,25,05,55,180,9.3,MM,MM,MM,MM,MM,MM,23,MM,19,4.3,MM,MM
2508,2021-12-25 05:35:00,2021,12,25,05,35,180,10.3,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2509,2021-12-25 05:15:00,2021,12,25,05,15,180,10.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2510,2021-12-25 04:55:00,2021,12,25,04,55,180,10.3,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2511,2021-12-25 04:35:00,2021,12,25,04,35,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2512,2021-12-25 04:15:00,2021,12,25,04,15,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2513,2021-12-25 03:55:00,2021,12,25,03,55,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2514,2021-12-25 03:35:00,2021,12,25,03,35,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2515,2021-12-25 03:15:00,2021,12,25,03,15,180,10.8,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2516,2021-12-25 02:55:00,2021,12,25,02,55,170,10.3,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2517,2021-12-25 02:35:00,2021,12,25,02,35,170,10.3,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2518,2021-12-25 02:15:00,2021,12,25,02,15,170,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2519,2021-12-25 01:55:00,2021,12,25,01,55,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2520,2021-12-25 01:35:00,2021,12,25,01,35,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2521,2021-12-25 01:15:00,2021,12,25,01,15,180,7.2,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2522,2021-12-25 00:55:00,2021,12,25,00,55,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2523,2021-12-25 00:35:00,2021,12,25,00,35,180,7.7,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2524,2021-12-25 00:15:00,2021,12,25,00,15,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2525,2021-12-24 23:55:00,2021,12,24,23,55,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2526,2021-12-24 23:35:00,2021,12,24,23,35,180,9.3,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2527,2021-12-24 23:15:00,2021,12,24,23,15,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2528,2021-12-24 22:55:00,2021,12,24,22,55,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2529,2021-12-24 22:35:00,2021,12,24,22,35,180,7.7,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2530,2021-12-24 22:15:00,2021,12,24,22,15,180,7.2,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2531,2021-12-24 21:55:00,2021,12,24,21,55,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2532,2021-12-24 21:35:00,2021,12,24,21,35,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2533,2021-12-24 21:15:00,2021,12,24,21,15,180,7.7,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2534,2021-12-24 20:55:00,2021,12,24,20,55,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2535,2021-12-24 20:35:00,2021,12,24,20,35,190,8.8,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2536,2021-12-24 20:15:00,2021,12,24,20,15,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2537,2021-12-24 19:55:00,2021,12,24,19,55,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2538,2021-12-24 19:35:00,2021,12,24,19,35,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2539,2021-12-24 19:15:00,2021,12,24,19,15,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2540,2021-12-24 18:55:00,2021,12,24,18,55,190,7.2,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2541,2021-12-24 18:35:00,2021,12,24,18,35,180,7.7,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2542,2021-12-24 18:15:00,2021,12,24,18,15,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,5.2,MM,MM
2543,2021-12-24 17:55:00,2021,12,24,17,55,190,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2544,2021-12-24 17:35:00,2021,12,24,17,35,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2545,2021-12-24 17:15:00,2021,12,24,17,15,180,8.8,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2546,2021-12-24 16:55:00,2021,12,24,16,55,180,9.3,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2547,2021-12-24 16:35:00,2021,12,24,16,35,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2548,2021-12-24 16:15:00,2021,12,24,16,15,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,6.1,MM,MM
2549,2021-12-24 15:55:00,2021,12,24,15,55,180,7.7,10.8,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2550,2021-12-24 15:35:00,2021,12,24,15,35,180,9.8,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2551,2021-12-24 15:15:00,2021,12,24,15,15,190,9.8,MM,MM,MM,MM,MM,MM,23,MM,17,7.0,MM,MM
2552,2021-12-24 14:55:00,2021,12,24,14,55,180,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,6.1,MM,MM
2553,2021-12-24 14:35:00,2021,12,24,14,35,190,8.2,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2554,2021-12-24 14:15:00,2021,12,24,14,15,190,9.8,MM,MM,MM,MM,MM,MM,23,MM,17,7.0,MM,MM
2555,2021-12-24 13:55:00,2021,12,24,13,55,180,8.8,MM,MM,MM,MM,MM,MM,22,MM,18,5.2,MM,MM
2556,2021-12-24 13:35:00,2021,12,24,13,35,190,8.8,MM,MM,MM,MM,MM,MM,22,MM,18,6.1,MM,MM
2557,2021-12-24 13:15:00,2021,12,24,13,15,180,10.3,12.9,MM,MM,MM,MM,MM,23,MM,17,7.0,MM,MM
2558,2021-12-24 12:55:00,2021,12,24,12,55,180,9.3,MM,MM,MM,MM,MM,MM,23,MM,18,7.0,MM,MM
2559,2021-12-24 12:35:00,2021,12,24,12,35,180,9.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2560,2021-12-24 12:15:00,2021,12,24,12,15,180,10.3,MM,MM,MM,MM,MM,MM,23,MM,17,7.8,MM,MM
2561,2021-12-24 11:55:00,2021,12,24,11,55,180,10.3,MM,MM,MM,MM,MM,MM,23,MM,17,7.8,MM,MM
2562,2021-12-24 11:35:00,2021,12,24,11,35,180,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2563,2021-12-24 11:15:00,2021,12,24,11,15,180,9.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2564,2021-12-24 10:55:00,2021,12,24,10,55,190,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2565,2021-12-24 10:35:00,2021,12,24,10,35,190,11.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2566,2021-12-24 10:15:00,2021,12,24,10,15,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2567,2021-12-24 09:55:00,2021,12,24,09,55,190,9.8,13.4,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2568,2021-12-24 09:35:00,2021,12,24,09,35,180,11.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2569,2021-12-24 09:15:00,2021,12,24,09,15,190,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,6.1,MM,MM
2570,2021-12-24 08:55:00,2021,12,24,08,55,190,8.8,MM,MM,MM,MM,MM,MM,22,MM,18,7.0,MM,MM
2571,2021-12-24 08:35:00,2021,12,24,08,35,190,8.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2572,2021-12-24 08:15:00,2021,12,24,08,15,190,9.3,MM,MM,MM,MM,MM,MM,22,MM,18,6.1,MM,MM
2573,2021-12-24 07:55:00,2021,12,24,07,55,180,9.8,MM,MM,MM,MM,MM,MM,22,MM,18,7.0,MM,MM
2574,2021-12-24 07:35:00,2021,12,24,07,35,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2575,2021-12-24 07:15:00,2021,12,24,07,15,180,11.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2576,2021-12-24 06:55:00,2021,12,24,06,55,180,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2577,2021-12-24 06:35:00,2021,12,24,06,35,170,13.4,MM,MM,MM,MM,MM,MM,22,MM,17,7.0,MM,MM
2578,2021-12-24 06:15:00,2021,12,24,06,15,180,11.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2579,2021-12-24 05:55:00,2021,12,24,05,55,180,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2580,2021-12-24 05:35:00,2021,12,24,05,35,170,11.3,MM,MM,MM,MM,MM,MM,22,MM,17,MM,MM,MM
2581,2021-12-24 05:15:00,2021,12,24,05,15,170,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2582,2021-12-24 04:55:00,2021,12,24,04,55,170,10.8,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2583,2021-12-24 04:35:00,2021,12,24,04,35,170,9.3,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2584,2021-12-24 04:15:00,2021,12,24,04,15,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,16,7.8,MM,MM
2585,2021-12-24 03:55:00,2021,12,24,03,55,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,16,7.8,MM,MM
2586,2021-12-24 03:35:00,2021,12,24,03,35,180,9.8,MM,MM,MM,MM,MM,MM,22,MM,16,7.8,MM,MM
2587,2021-12-24 03:15:00,2021,12,24,03,15,190,10.3,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2588,2021-12-24 02:55:00,2021,12,24,02,55,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2589,2021-12-24 02:35:00,2021,12,24,02,35,180,10.3,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2590,2021-12-24 02:15:00,2021,12,24,02,15,180,9.8,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2591,2021-12-24 01:55:00,2021,12,24,01,55,180,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2592,2021-12-24 01:35:00,2021,12,24,01,35,180,8.8,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2593,2021-12-24 01:15:00,2021,12,24,01,15,170,9.3,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2594,2021-12-24 00:55:00,2021,12,24,00,55,170,8.8,MM,MM,MM,MM,MM,MM,22,MM,17,7.8,MM,MM
2595,2021-12-24 00:35:00,2021,12,24,00,35,170,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2596,2021-12-24 00:15:00,2021,12,24,00,15,170,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2597,2021-12-23 23:55:00,2021,12,23,23,55,180,8.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2598,2021-12-23 23:35:00,2021,12,23,23,35,170,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2599,2021-12-23 23:15:00,2021,12,23,23,15,170,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2600,2021-12-23 22:55:00,2021,12,23,22,55,170,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2601,2021-12-23 22:35:00,2021,12,23,22,35,170,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2602,2021-12-23 22:15:00,2021,12,23,22,15,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2603,2021-12-23 21:55:00,2021,12,23,21,55,170,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2604,2021-12-23 21:35:00,2021,12,23,21,35,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2605,2021-12-23 21:15:00,2021,12,23,21,15,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2606,2021-12-23 20:55:00,2021,12,23,20,55,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2607,2021-12-23 20:35:00,2021,12,23,20,35,180,8.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2608,2021-12-23 20:15:00,2021,12,23,20,15,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2609,2021-12-23 19:55:00,2021,12,23,19,55,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2610,2021-12-23 19:35:00,2021,12,23,19,35,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2611,2021-12-23 19:15:00,2021,12,23,19,15,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2612,2021-12-23 18:55:00,2021,12,23,18,55,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2613,2021-12-23 18:35:00,2021,12,23,18,35,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2614,2021-12-23 18:15:00,2021,12,23,18,15,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2615,2021-12-23 17:55:00,2021,12,23,17,55,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2616,2021-12-23 17:35:00,2021,12,23,17,35,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2617,2021-12-23 17:15:00,2021,12,23,17,15,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2618,2021-12-23 16:55:00,2021,12,23,16,55,180,7.7,MM,MM,MM,MM,MM,MM,22,MM,15,7.8,MM,MM
2619,2021-12-23 16:35:00,2021,12,23,16,35,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2620,2021-12-23 16:15:00,2021,12,23,16,15,180,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2621,2021-12-23 15:55:00,2021,12,23,15,55,180,7.2,9.8,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2622,2021-12-23 15:35:00,2021,12,23,15,35,170,7.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2623,2021-12-23 15:15:00,2021,12,23,15,15,170,8.2,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2624,2021-12-23 14:55:00,2021,12,23,14,55,170,7.2,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2625,2021-12-23 14:35:00,2021,12,23,14,35,170,7.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2626,2021-12-23 14:15:00,2021,12,23,14,15,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
2627,2021-12-23 13:55:00,2021,12,23,13,55,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2628,2021-12-23 13:35:00,2021,12,23,13,35,180,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,MM,MM,MM
2629,2021-12-23 13:15:00,2021,12,23,13,15,170,7.7,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2630,2021-12-23 12:55:00,2021,12,23,12,55,170,7.2,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2631,2021-12-23 12:35:00,2021,12,23,12,35,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2632,2021-12-23 12:15:00,2021,12,23,12,15,170,7.7,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2633,2021-12-23 11:55:00,2021,12,23,11,55,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2634,2021-12-23 11:35:00,2021,12,23,11,35,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2635,2021-12-23 11:15:00,2021,12,23,11,15,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2636,2021-12-23 10:55:00,2021,12,23,10,55,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2637,2021-12-23 10:35:00,2021,12,23,10,35,170,9.3,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2638,2021-12-23 10:15:00,2021,12,23,10,15,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2639,2021-12-23 09:55:00,2021,12,23,09,55,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2640,2021-12-23 09:35:00,2021,12,23,09,35,160,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2641,2021-12-23 09:15:00,2021,12,23,09,15,160,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2642,2021-12-23 08:55:00,2021,12,23,08,55,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2643,2021-12-23 08:35:00,2021,12,23,08,35,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2644,2021-12-23 08:15:00,2021,12,23,08,15,160,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2645,2021-12-23 07:55:00,2021,12,23,07,55,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2646,2021-12-23 07:35:00,2021,12,23,07,35,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2647,2021-12-23 07:15:00,2021,12,23,07,15,160,9.3,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2648,2021-12-23 06:55:00,2021,12,23,06,55,170,9.3,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
2649,2021-12-23 06:35:00,2021,12,23,06,35,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2650,2021-12-23 06:15:00,2021,12,23,06,15,170,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
2651,2021-12-23 05:55:00,2021,12,23,05,55,170,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
